Report Number,Occur Date,Crimes,Latitude,Longitude,Month,Year,Zipcode,Median Listing Price
193020540,10/29/2019,LARCENY-NON VEHICLE,33.69655,-84.48597,10,2019,30311,185791.89
193031363,10/30/2019,AUTO THEFT,33.70928,-84.45571,10,2019,30311,185791.89
193030017,10/30/2019,AGG ASSAULT,33.726009999999995,-84.47261999999998,10,2019,30311,185791.89
193032226,10/30/2019,AGG ASSAULT,33.72226,-84.46181,10,2019,30311,185791.89
193030215,10/30/2019,AGG ASSAULT,33.70558,-84.46103000000002,10,2019,30311,185791.89
193042394,10/31/2019,AGG ASSAULT,33.74897,-84.49139,10,2019,30311,185791.89
193041523,10/31/2019,BURGLARY-RESIDENCE,33.75431,-84.4793,10,2019,30311,185791.89
193042027,10/31/2019,LARCENY-FROM VEHICLE,33.74774,-84.45926,10,2019,30311,185791.89
193041482,10/31/2019,LARCENY-NON VEHICLE,33.7523,-84.46786,10,2019,30311,185791.89
193050715,10/31/2019,LARCENY-FROM VEHICLE,33.7226,-84.46394000000002,10,2019,30311,185791.89
193060894,10/26/2019,LARCENY-NON VEHICLE,33.73404,-84.4915,10,2019,30311,185791.89
193130673,10/31/2019,BURGLARY-RESIDENCE,33.70623,-84.48371999999998,10,2019,30311,185791.89
193151214,10/30/2019,AUTO THEFT,33.6963,-84.49774000000002,10,2019,30311,185791.89
193301314,10/2/2019,BURGLARY-RESIDENCE,33.75086,-84.47961,10,2019,30311,185791.89
193051154,11/1/2019,LARCENY-FROM VEHICLE,33.69258,-84.49266,11,2019,30311,185791.89
193051344,11/1/2019,LARCENY-FROM VEHICLE,33.75844,-84.50372,11,2019,30311,185791.89
193051801,11/1/2019,LARCENY-FROM VEHICLE,33.6987,-84.49543,11,2019,30311,185791.89
193060532,11/2/2019,AGG ASSAULT,33.69655,-84.48597,11,2019,30311,185791.89
193060719,11/2/2019,AGG ASSAULT,33.74904,-84.49356,11,2019,30311,185791.89
193060670,11/2/2019,LARCENY-FROM VEHICLE,33.73522,-84.48686,11,2019,30311,185791.89
193060849,11/2/2019,LARCENY-FROM VEHICLE,33.76171,-84.50726,11,2019,30311,185791.89
193061271,11/2/2019,LARCENY-FROM VEHICLE,33.73498,-84.48601,11,2019,30311,185791.89
193070906,11/2/2019,LARCENY-FROM VEHICLE,33.72523,-84.49454,11,2019,30311,185791.89
193071554,11/3/2019,AUTO THEFT,33.75285,-84.47033,11,2019,30311,185791.89
193070441,11/3/2019,BURGLARY-NONRES,33.705040000000004,-84.46063000000002,11,2019,30311,185791.89
193071544,11/3/2019,AGG ASSAULT,33.74904,-84.49356,11,2019,30311,185791.89
193080606,11/3/2019,AUTO THEFT,33.7254,-84.49779000000002,11,2019,30311,185791.89
193081455,11/1/2019,AUTO THEFT,33.70713,-84.45636999999998,11,2019,30311,185791.89
193080161,11/4/2019,LARCENY-FROM VEHICLE,33.71663,-84.45531,11,2019,30311,185791.89
193080699,11/4/2019,LARCENY-FROM VEHICLE,33.75933,-84.50433000000002,11,2019,30311,185791.89
193081920,11/4/2019,LARCENY-FROM VEHICLE,33.73277,-84.49492,11,2019,30311,185791.89
193080574,11/3/2019,ROBBERY-PEDESTRIAN,33.70382,-84.46637,11,2019,30311,185791.89
193091564,11/5/2019,LARCENY-NON VEHICLE,33.75377,-84.47405,11,2019,30311,185791.89
193091142,11/5/2019,LARCENY-FROM VEHICLE,33.75204,-84.46419,11,2019,30311,185791.89
193090694,11/4/2019,AUTO THEFT,33.69937,-84.47288,11,2019,30311,185791.89
193092201,11/5/2019,AGG ASSAULT,33.7493,-84.51144000000002,11,2019,30311,185791.89
193100322,11/6/2019,AGG ASSAULT,33.75933,-84.50433000000002,11,2019,30311,185791.89
193102064,11/6/2019,AGG ASSAULT,33.75377,-84.47405,11,2019,30311,185791.89
193102347,11/6/2019,AGG ASSAULT,33.75893,-84.50409,11,2019,30311,185791.89
193100831,11/4/2019,BURGLARY-RESIDENCE,33.75615,-84.47998,11,2019,30311,185791.89
193100739,11/6/2019,ROBBERY-PEDESTRIAN,33.729820000000004,-84.46021999999998,11,2019,30311,185791.89
193101538,11/6/2019,LARCENY-NON VEHICLE,33.75309,-84.47612,11,2019,30311,185791.89
193101165,11/6/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193110461,11/7/2019,AUTO THEFT,33.74367,-84.50959,11,2019,30311,185791.89
193110683,11/7/2019,BURGLARY-RESIDENCE,33.75183,-84.46623000000002,11,2019,30311,185791.89
193111079,11/6/2019,BURGLARY-RESIDENCE,33.75185,-84.51589,11,2019,30311,185791.89
193122096,11/8/2019,AUTO THEFT,33.68996,-84.50814,11,2019,30311,185791.89
193070114,11/3/2019,AUTO THEFT,33.75284,-84.49256,11,2019,30311,185791.89
193121345,11/8/2019,LARCENY-NON VEHICLE,33.75377,-84.47405,11,2019,30311,185791.89
193121917,11/8/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193130956,11/9/2019,LARCENY-NON VEHICLE,33.71505,-84.45069000000002,11,2019,30311,185791.89
193131196,11/9/2019,LARCENY-NON VEHICLE,33.68994,-84.50799,11,2019,30311,185791.89
193130887,11/9/2019,AUTO THEFT,33.69258,-84.49266,11,2019,30311,185791.89
193140953,11/10/2019,AUTO THEFT,33.73587,-84.46023000000002,11,2019,30311,185791.89
193140638,11/9/2019,LARCENY-FROM VEHICLE,33.726009999999995,-84.46800999999998,11,2019,30311,185791.89
193141206,11/10/2019,LARCENY-FROM VEHICLE,33.75428,-84.49165,11,2019,30311,185791.89
193141099,11/9/2019,HOMICIDE,33.72573,-84.46356999999998,11,2019,30311,185791.89
193151282,11/11/2019,LARCENY-NON VEHICLE,33.69168,-84.4872,11,2019,30311,185791.89
193150886,11/11/2019,ROBBERY-PEDESTRIAN,33.70956,-84.4563,11,2019,30311,185791.89
193130733,11/8/2019,ROBBERY-PEDESTRIAN,33.75183,-84.46623000000002,11,2019,30311,185791.89
193150701,11/11/2019,AUTO THEFT,33.69869,-84.48265,11,2019,30311,185791.89
193151075,11/8/2019,BURGLARY-RESIDENCE,33.75695,-84.49319,11,2019,30311,185791.89
193161028,11/12/2019,AGG ASSAULT,33.76509,-84.50032,11,2019,30311,185791.89
193161405,11/12/2019,AGG ASSAULT,33.72405,-84.46186,11,2019,30311,185791.89
193162448,11/12/2019,AGG ASSAULT,33.74231,-84.51595,11,2019,30311,185791.89
193160688,11/11/2019,BURGLARY-RESIDENCE,33.73761,-84.45014,11,2019,30311,185791.89
193161359,11/12/2019,ROBBERY-PEDESTRIAN,33.69761,-84.48336,11,2019,30311,185791.89
193160986,11/11/2019,LARCENY-NON VEHICLE,33.70027,-84.47905,11,2019,30311,185791.89
193161509,11/12/2019,LARCENY-NON VEHICLE,33.75735,-84.50282,11,2019,30311,185791.89
193170549,11/13/2019,LARCENY-NON VEHICLE,33.692609999999995,-84.49098000000002,11,2019,30311,185791.89
193171792,11/10/2019,LARCENY-NON VEHICLE,33.73816,-84.47207,11,2019,30311,185791.89
193170922,11/13/2019,ROBBERY-PEDESTRIAN,33.70602,-84.45470999999998,11,2019,30311,185791.89
193170565,11/13/2019,AUTO THEFT,33.7044,-84.46144,11,2019,30311,185791.89
193182107,11/14/2019,AGG ASSAULT,33.753809999999994,-84.47425,11,2019,30311,185791.89
193182443,11/14/2019,AGG ASSAULT,33.76126,-84.50433000000002,11,2019,30311,185791.89
193180905,11/13/2019,AUTO THEFT,33.76208,-84.5076,11,2019,30311,185791.89
193181158,11/14/2019,LARCENY-NON VEHICLE,33.75395,-84.47612,11,2019,30311,185791.89
193181207,11/14/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193192190,11/15/2019,LARCENY-NON VEHICLE,33.71266,-84.4546,11,2019,30311,185791.89
193190969,11/15/2019,ROBBERY-PEDESTRIAN,33.702090000000005,-84.47568000000003,11,2019,30311,185791.89
193191704,11/15/2019,AUTO THEFT,33.759609999999995,-84.50546,11,2019,30311,185791.89
193191815,11/15/2019,AGG ASSAULT,33.76072,-84.50421,11,2019,30311,185791.89
193200388,11/16/2019,LARCENY-FROM VEHICLE,33.70284,-84.49698000000002,11,2019,30311,185791.89
193201269,11/16/2019,AUTO THEFT,33.7523,-84.46786,11,2019,30311,185791.89
193210891,11/17/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193211655,11/17/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,11,2019,30311,185791.89
193210428,11/17/2019,LARCENY-NON VEHICLE,33.74713,-84.46279,11,2019,30311,185791.89
193211281,11/17/2019,LARCENY-NON VEHICLE,33.75284,-84.49256,11,2019,30311,185791.89
193210978,11/17/2019,AUTO THEFT,33.70649,-84.48782,11,2019,30311,185791.89
193220372,11/18/2019,AGG ASSAULT,33.74943,-84.49637,11,2019,30311,185791.89
193221495,11/18/2019,BURGLARY-RESIDENCE,33.71886,-84.49204,11,2019,30311,185791.89
193220247,11/18/2019,AUTO THEFT,33.7605,-84.48809,11,2019,30311,185791.89
193220564,11/17/2019,AUTO THEFT,33.75183,-84.46623000000002,11,2019,30311,185791.89
193220107,11/17/2019,ROBBERY-PEDESTRIAN,33.748740000000005,-84.50769,11,2019,30311,185791.89
193222027,11/18/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,11,2019,30311,185791.89
193230397,11/18/2019,AGG ASSAULT,33.70527,-84.45439,11,2019,30311,185791.89
193242474,11/20/2019,AGG ASSAULT,33.704390000000004,-84.4634,11,2019,30311,185791.89
193241415,11/19/2019,AGG ASSAULT,33.75554,-84.48929,11,2019,30311,185791.89
193242548,11/20/2019,AGG ASSAULT,33.68433,-84.50528,11,2019,30311,185791.89
193240881,11/18/2019,LARCENY-NON VEHICLE,33.70348,-84.46644,11,2019,30311,185791.89
193240706,11/20/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,11,2019,30311,185791.89
193241011,11/20/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,11,2019,30311,185791.89
193241506,11/20/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,11,2019,30311,185791.89
193250002,11/21/2019,LARCENY-NON VEHICLE,33.68972,-84.50763,11,2019,30311,185791.89
193252206,11/21/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,11,2019,30311,185791.89
193252376,11/21/2019,LARCENY-NON VEHICLE,33.757740000000005,-84.50205,11,2019,30311,185791.89
193252044,11/21/2019,LARCENY-NON VEHICLE,33.69869,-84.48265,11,2019,30311,185791.89
193250803,11/21/2019,AUTO THEFT,33.75392,-84.49736,11,2019,30311,185791.89
193252390,11/21/2019,AGG ASSAULT,33.76438,-84.50293,11,2019,30311,185791.89
193261966,11/22/2019,AGG ASSAULT,33.70653,-84.45795,11,2019,30311,185791.89
193260378,11/22/2019,AGG ASSAULT,33.69523,-84.50434,11,2019,30311,185791.89
193260654,11/22/2019,AUTO THEFT,33.75183,-84.46623000000002,11,2019,30311,185791.89
193261987,11/22/2019,AUTO THEFT,33.731559999999995,-84.49356999999998,11,2019,30311,185791.89
193260804,11/22/2019,LARCENY-FROM VEHICLE,33.75392,-84.49736,11,2019,30311,185791.89
193260443,11/22/2019,LARCENY-NON VEHICLE,33.75686,-84.50064,11,2019,30311,185791.89
193260776,11/22/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193261419,11/22/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,11,2019,30311,185791.89
193271457,11/23/2019,LARCENY-NON VEHICLE,33.70649,-84.45703,11,2019,30311,185791.89
193272310,11/23/2019,ROBBERY-PEDESTRIAN,33.75121,-84.48954,11,2019,30311,185791.89
193270164,11/22/2019,BURGLARY-RESIDENCE,33.75128,-84.47599,11,2019,30311,185791.89
193281531,11/24/2019,AGG ASSAULT,33.7451,-84.50858000000002,11,2019,30311,185791.89
193281961,11/24/2019,AGG ASSAULT,33.77381,-84.50206999999997,11,2019,30311,185791.89
193280955,11/24/2019,BURGLARY-RESIDENCE,33.753809999999994,-84.47425,11,2019,30311,185791.89
193280037,11/24/2019,AUTO THEFT,33.69869,-84.48265,11,2019,30311,185791.89
193281890,11/24/2019,AUTO THEFT,33.76371,-84.5032,11,2019,30311,185791.89
193280875,11/23/2019,LARCENY-NON VEHICLE,33.76208,-84.5076,11,2019,30311,185791.89
193290279,11/25/2019,LARCENY-NON VEHICLE,33.697309999999995,-84.48504,11,2019,30311,185791.89
193291034,11/25/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,11,2019,30311,185791.89
193291755,11/25/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,11,2019,30311,185791.89
193291873,11/25/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,11,2019,30311,185791.89
193291410,11/25/2019,LARCENY-NON VEHICLE,33.70875,-84.4821,11,2019,30311,185791.89
193291874,11/24/2019,LARCENY-NON VEHICLE,33.75046,-84.47579,11,2019,30311,185791.89
193291721,11/25/2019,ROBBERY-RESIDENCE,33.77288,-84.50129,11,2019,30311,185791.89
193290442,11/25/2019,AGG ASSAULT,33.69562,-84.49885,11,2019,30311,185791.89
193301764,11/26/2019,AGG ASSAULT,33.76126,-84.50433000000002,11,2019,30311,185791.89
193300429,11/26/2019,AGG ASSAULT,33.73503,-84.46048,11,2019,30311,185791.89
193300715,11/25/2019,LARCENY-FROM VEHICLE,33.751740000000005,-84.47488,11,2019,30311,185791.89
193302206,11/26/2019,LARCENY-NON VEHICLE,33.75295,-84.4896,11,2019,30311,185791.89
193312119,11/27/2019,LARCENY-NON VEHICLE,33.69621,-84.49058000000002,11,2019,30311,185791.89
193310644,11/27/2019,ROBBERY-PEDESTRIAN,33.76011,-84.50556999999998,11,2019,30311,185791.89
193310648,11/26/2019,LARCENY-NON VEHICLE,33.70348,-84.46644,11,2019,30311,185791.89
193310738,11/26/2019,BURGLARY-RESIDENCE,33.750170000000004,-84.45975,11,2019,30311,185791.89
193312113,11/27/2019,BURGLARY-RESIDENCE,33.70649,-84.48782,11,2019,30311,185791.89
193312068,11/27/2019,AGG ASSAULT,33.72653,-84.49212,11,2019,30311,185791.89
193311244,11/27/2019,AGG ASSAULT,33.73441,-84.4607,11,2019,30311,185791.89
193321379,11/28/2019,AGG ASSAULT,33.74349,-84.50968,11,2019,30311,185791.89
193321473,11/28/2019,AGG ASSAULT,33.75107,-84.48903,11,2019,30311,185791.89
193320621,11/28/2019,LARCENY-FROM VEHICLE,33.739090000000004,-84.45143,11,2019,30311,185791.89
193320882,11/28/2019,LARCENY-NON VEHICLE,33.72274,-84.46264000000002,11,2019,30311,185791.89
193311295,11/27/2019,LARCENY-NON VEHICLE,33.75392,-84.49736,11,2019,30311,185791.89
193331875,11/29/2019,LARCENY-NON VEHICLE,33.70827,-84.45385,11,2019,30311,185791.89
193331066,11/28/2019,AUTO THEFT,33.76167,-84.50229,11,2019,30311,185791.89
193331757,11/29/2019,AGG ASSAULT,33.70768,-84.45401,11,2019,30311,185791.89
193331827,11/29/2019,AGG ASSAULT,33.75564,-84.49034,11,2019,30311,185791.89
193340509,11/30/2019,AGG ASSAULT,33.75362,-84.48477,11,2019,30311,185791.89
193341986,11/30/2019,AGG ASSAULT,33.755759999999995,-84.46246,11,2019,30311,185791.89
193341323,11/30/2019,BURGLARY-RESIDENCE,33.76136,-84.50424,11,2019,30311,185791.89
193341053,11/30/2019,LARCENY-FROM VEHICLE,33.71955,-84.48012,11,2019,30311,185791.89
193340091,11/30/2019,AUTO THEFT,33.75362,-84.49558,11,2019,30311,185791.89
193340612,11/29/2019,AUTO THEFT,33.75399,-84.48138,11,2019,30311,185791.89
193342309,11/30/2019,ROBBERY-PEDESTRIAN,33.76011,-84.50556999999998,11,2019,30311,185791.89
193342346,11/30/2019,ROBBERY-RESIDENCE,33.77509000000001,-84.50723,11,2019,30311,185791.89
193340903,11/29/2019,LARCENY-NON VEHICLE,33.70649,-84.48782,11,2019,30311,185791.89
193362322,11/30/2019,LARCENY-FROM VEHICLE,33.753809999999994,-84.47425,11,2019,30311,185791.89
193361847,11/24/2019,BURGLARY-RESIDENCE,33.73454,-84.51059000000002,11,2019,30311,185791.89
193371630,11/28/2019,LARCENY-NON VEHICLE,33.74349,-84.50968,11,2019,30311,185791.89
193382344,11/25/2019,BURGLARY-RESIDENCE,33.69757,-84.49871,11,2019,30311,185791.89
193382033,11/21/2019,LARCENY-NON VEHICLE,33.72282,-84.46129,11,2019,30311,185791.89
193461859,11/8/2019,AUTO THEFT,33.731790000000004,-84.51075,11,2019,30311,185791.89
193351509,12/1/2019,LARCENY-NON VEHICLE,33.75237,-84.48653,12,2019,30311,185791.89
193350094,12/1/2019,LARCENY-NON VEHICLE,33.75166,-84.46789,12,2019,30311,185791.89
193351300,12/1/2019,LARCENY-FROM VEHICLE,33.72797,-84.50032,12,2019,30311,185791.89
193350819,12/1/2019,AGG ASSAULT,33.7011,-84.46631,12,2019,30311,185791.89
193360486,12/1/2019,LARCENY-FROM VEHICLE,33.74855,-84.46039,12,2019,30311,185791.89
193360406,12/2/2019,LARCENY-FROM VEHICLE,33.71318,-84.46882,12,2019,30311,185791.89
193361860,12/2/2019,ROBBERY-PEDESTRIAN,33.76248,-84.50791,12,2019,30311,185791.89
193361548,12/2/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,12,2019,30311,185791.89
193371936,12/3/2019,LARCENY-NON VEHICLE,33.75237,-84.48653,12,2019,30311,185791.89
193371993,12/3/2019,LARCENY-NON VEHICLE,33.74349,-84.50968,12,2019,30311,185791.89
193371915,12/3/2019,ROBBERY-PEDESTRIAN,33.75844,-84.50372,12,2019,30311,185791.89
193371995,12/3/2019,ROBBERY-PEDESTRIAN,33.75771,-84.50344,12,2019,30311,185791.89
193372412,12/3/2019,LARCENY-FROM VEHICLE,33.6899,-84.50584,12,2019,30311,185791.89
193381415,12/4/2019,AGG ASSAULT,33.76497,-84.49385,12,2019,30311,185791.89
193380407,12/4/2019,AUTO THEFT,33.76164,-84.50214,12,2019,30311,185791.89
193380210,12/4/2019,LARCENY-NON VEHICLE,33.704390000000004,-84.4634,12,2019,30311,185791.89
193380820,12/4/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,12,2019,30311,185791.89
193381541,12/4/2019,LARCENY-NON VEHICLE,33.75399,-84.48138,12,2019,30311,185791.89
193391545,12/5/2019,LARCENY-NON VEHICLE,33.75188,-84.49244,12,2019,30311,185791.89
193390344,12/5/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311,185791.89
193390624,12/3/2019,LARCENY-NON VEHICLE,33.77594000000001,-84.50731,12,2019,30311,185791.89
193391384,12/4/2019,LARCENY-NON VEHICLE,33.75176,-84.49181999999998,12,2019,30311,185791.89
193390294,12/5/2019,AUTO THEFT,33.75284,-84.49256,12,2019,30311,185791.89
193390060,12/4/2019,LARCENY-FROM VEHICLE,33.71765,-84.51089,12,2019,30311,185791.89
193391263,12/5/2019,BURGLARY-RESIDENCE,33.74223,-84.50264,12,2019,30311,185791.89
193390249,12/5/2019,LARCENY-NON VEHICLE,33.76208,-84.5076,12,2019,30311,185791.89
193400290,12/6/2019,AGG ASSAULT,33.694959999999995,-84.47934000000002,12,2019,30311,185791.89
193401738,12/6/2019,AGG ASSAULT,33.72166,-84.4657,12,2019,30311,185791.89
193400525,12/6/2019,AGG ASSAULT,33.69797,-84.48645,12,2019,30311,185791.89
193402240,12/6/2019,BURGLARY-RESIDENCE,33.69869,-84.48265,12,2019,30311,185791.89
193402075,12/6/2019,AUTO THEFT,33.758109999999995,-84.50389,12,2019,30311,185791.89
193402165,12/6/2019,AUTO THEFT,33.69168,-84.4872,12,2019,30311,185791.89
193401107,12/6/2019,ROBBERY-PEDESTRIAN,33.76208,-84.5076,12,2019,30311,185791.89
193400620,12/6/2019,LARCENY-FROM VEHICLE,33.69338,-84.48903,12,2019,30311,185791.89
193402002,12/6/2019,AUTO THEFT,33.75285,-84.47033,12,2019,30311,185791.89
193411800,12/7/2019,LARCENY-NON VEHICLE,33.7581,-84.50258000000002,12,2019,30311,185791.89
193410739,12/6/2019,LARCENY-FROM VEHICLE,33.764759999999995,-84.49282,12,2019,30311,185791.89
193411237,12/7/2019,AUTO THEFT,33.75284,-84.49256,12,2019,30311,185791.89
193402258,12/6/2019,HOMICIDE,33.753840000000004,-84.49353,12,2019,30311,185791.89
193421821,12/8/2019,AGG ASSAULT,33.70928,-84.45571,12,2019,30311,185791.89
193421173,12/8/2019,LARCENY-FROM VEHICLE,33.74716,-84.49741,12,2019,30311,185791.89
193420626,12/7/2019,AUTO THEFT,33.75285,-84.47033,12,2019,30311,185791.89
193420524,12/8/2019,ROBBERY-PEDESTRIAN,33.759609999999995,-84.50546,12,2019,30311,185791.89
193420906,12/8/2019,LARCENY-NON VEHICLE,33.701809999999995,-84.48756,12,2019,30311,185791.89
193420608,12/8/2019,LARCENY-NON VEHICLE,33.7451,-84.50858000000002,12,2019,30311,185791.89
193431861,12/9/2019,LARCENY-NON VEHICLE,33.74901,-84.49481999999998,12,2019,30311,185791.89
193431716,12/9/2019,LARCENY-NON VEHICLE,33.74419,-84.48340999999998,12,2019,30311,185791.89
193430608,12/2/2019,AUTO THEFT,33.69992,-84.50529,12,2019,30311,185791.89
193430879,12/9/2019,AUTO THEFT,33.75103,-84.48831,12,2019,30311,185791.89
193430420,12/9/2019,BURGLARY-NONRES,33.72231,-84.46441999999998,12,2019,30311,185791.89
193430303,12/9/2019,AGG ASSAULT,33.702459999999995,-84.49622,12,2019,30311,185791.89
193431335,12/9/2019,AGG ASSAULT,33.74366,-84.50936,12,2019,30311,185791.89
193430902,12/6/2019,BURGLARY-RESIDENCE,33.74749,-84.50149,12,2019,30311,185791.89
193442036,12/10/2019,AGG ASSAULT,33.76003,-84.47204,12,2019,30311,185791.89
193440864,12/9/2019,BURGLARY-RESIDENCE,33.74955,-84.46141,12,2019,30311,185791.89
193440756,12/10/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,12,2019,30311,185791.89
193451047,12/11/2019,ROBBERY-PEDESTRIAN,33.70577,-84.45812,12,2019,30311,185791.89
193450698,12/11/2019,LARCENY-NON VEHICLE,33.70382,-84.46637,12,2019,30311,185791.89
193450936,12/9/2019,LARCENY-NON VEHICLE,33.69826,-84.506,12,2019,30311,185791.89
193452162,12/11/2019,LARCENY-NON VEHICLE,33.70649,-84.48782,12,2019,30311,185791.89
193450279,12/10/2019,AUTO THEFT,33.70382,-84.46637,12,2019,30311,185791.89
193450438,12/11/2019,AUTO THEFT,33.75971,-84.50046999999998,12,2019,30311,185791.89
193452003,12/11/2019,AGG ASSAULT,33.6899,-84.50584,12,2019,30311,185791.89
193461750,12/6/2019,LARCENY-FROM VEHICLE,33.71955,-84.48012,12,2019,30311,185791.89
193462107,12/12/2019,AUTO THEFT,33.7478,-84.46194,12,2019,30311,185791.89
193461305,12/12/2019,LARCENY-NON VEHICLE,33.70487,-84.50298000000002,12,2019,30311,185791.89
193470091,12/13/2019,BURGLARY-NONRES,33.75177,-84.4857,12,2019,30311,185791.89
193472497,12/13/2019,AGG ASSAULT,33.70578,-84.46016999999998,12,2019,30311,185791.89
193471140,12/12/2019,BURGLARY-RESIDENCE,33.76525,-84.48115,12,2019,30311,185791.89
193480079,12/14/2019,LARCENY-FROM VEHICLE,33.75183,-84.46623000000002,12,2019,30311,185791.89
193482122,12/13/2019,LARCENY-NON VEHICLE,33.70087,-84.46574,12,2019,30311,185791.89
193481056,12/14/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311,185791.89
193480757,12/14/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311,185791.89
193480610,12/13/2019,BURGLARY-NONRES,33.75893,-84.50409,12,2019,30311,185791.89
193490515,12/15/2019,LARCENY-NON VEHICLE,33.75177,-84.4857,12,2019,30311,185791.89
193490681,12/15/2019,LARCENY-NON VEHICLE,33.75392,-84.49736,12,2019,30311,185791.89
193490014,12/15/2019,AUTO THEFT,33.70027,-84.47905,12,2019,30311,185791.89
193490917,12/14/2019,AUTO THEFT,33.7054,-84.50386999999998,12,2019,30311,185791.89
193491571,12/15/2019,ROBBERY-PEDESTRIAN,33.74901,-84.49481999999998,12,2019,30311,185791.89
193490881,12/15/2019,LARCENY-FROM VEHICLE,33.69168,-84.4872,12,2019,30311,185791.89
193490091,12/15/2019,AGG ASSAULT,33.70928,-84.45571,12,2019,30311,185791.89
193490391,12/15/2019,AGG ASSAULT,33.75686,-84.46887,12,2019,30311,185791.89
193491436,12/15/2019,AGG ASSAULT,33.758109999999995,-84.50389,12,2019,30311,185791.89
193501416,12/16/2019,AGG ASSAULT,33.7501,-84.47555,12,2019,30311,185791.89
193501870,12/16/2019,AGG ASSAULT,33.704390000000004,-84.4634,12,2019,30311,185791.89
193500434,12/16/2019,AGG ASSAULT,33.76235,-84.49856,12,2019,30311,185791.89
193500819,12/12/2019,BURGLARY-RESIDENCE,33.73292,-84.459,12,2019,30311,185791.89
193500723,12/15/2019,LARCENY-FROM VEHICLE,33.76968,-84.50678,12,2019,30311,185791.89
193500340,12/16/2019,ROBBERY-COMMERCIAL,33.69655,-84.48597,12,2019,30311,185791.89
